openEpochMillis,closeEpochMillis,open,high,low,close,volume,sourceBars
1706745600000,1706746079000,0.85207,0.85224,0.85203,0.85224,168520000,8
1706746080000,1706746559000,0.85224,0.85225,0.8521,0.8521,207600000,8
1706746560000,1706747039000,0.8521,0.85219,0.8521,0.85219,154960000,8
1706747040000,1706747519000,0.85218,0.85233,0.85217,0.85229,132280000,8
1706747520000,1706747999000,0.8523,0.8524,0.85223,0.85231,222470000,8
1706748000000,1706748479000,0.85234,0.85244,0.85225,0.8524,249490000,8
1706748480000,1706748959000,0.85241,0.85242,0.85226,0.85227,227320000,8
1706748960000,1706749439000,0.85227,0.85232,0.85213,0.85225,309340000,8
1706749440000,1706749919000,0.85227,0.85247,0.85224,0.85242,201300000,8
1706749920000,1706750399000,0.85244,0.85268,0.85242,0.85255,294030000,8
1706750400000,1706750879000,0.85257,0.8526,0.85253,0.85258,212940000,8
1706750880000,1706751359000,0.85258,0.85264,0.85255,0.85261,174520000,8
1706751360000,1706751839000,0.85261,0.85262,0.85253,0.85256,153300000,8
1706751840000,1706752319000,0.85258,0.85263,0.85242,0.85246,169160000,8
1706752320000,1706752799000,0.85248,0.85248,0.85234,0.85241,129500000,8
1706752800000,1706753279000,0.85242,0.85244,0.85229,0.85229,143700000,8
1706753280000,1706753759000,0.85228,0.8523,0.85213,0.8522,240590000,8
1706753760000,1706754239000,0.8522,0.85229,0.85219,0.85224,330430000,8
1706754240000,1706754719000,0.85224,0.85225,0.85219,0.85225,101730000,8
1706754720000,1706755199000,0.85222,0.85222,0.85216,0.85222,118740000,8
1706755200000,1706755679000,0.85221,0.85231,0.85221,0.85227,186840000,8
1706755680000,1706756159000,0.85227,0.85241,0.85226,0.8524,150470000,8
1706756160000,1706756639000,0.85241,0.85244,0.85233,0.85234,114160000,8
1706756640000,1706757119000,0.85235,0.85241,0.85234,0.85235,150000000,8
1706757120000,1706757599000,0.85235,0.85236,0.85226,0.85234,147920000,8
1706757600000,1706758079000,0.85232,0.85234,0.85212,0.85214,151200000,8
1706758080000,1706758559000,0.85212,0.85224,0.85211,0.85222,165600000,8
1706758560000,1706759039000,0.85223,0.85237,0.85223,0.85233,120840000,8
1706759040000,1706759519000,0.85233,0.85237,0.85228,0.85232,170540000,8
1706759520000,1706759999000,0.85233,0.85235,0.85228,0.85231,112800000,8
1706760000000,1706760479000,0.85232,0.85233,0.85226,0.85229,105320000,8
1706760480000,1706760959000,0.85228,0.85234,0.85225,0.85233,130290000,8
1706760960000,1706761439000,0.85233,0.85245,0.85233,0.85242,197020000,8
1706761440000,1706761919000,0.85241,0.85243,0.85231,0.85237,178290000,8
1706761920000,1706762399000,0.85238,0.85241,0.85222,0.85224,198790000,8
1706762400000,1706762879000,0.85223,0.85232,0.85218,0.85229,124420000,8
1706762880000,1706763359000,0.85228,0.8523,0.85213,0.85222,227420000,8
1706763360000,1706763839000,0.85221,0.85228,0.85221,0.85226,135020000,8
1706763840000,1706764319000,0.85226,0.8524,0.85226,0.85239,167590000,8
1706764320000,1706764799000,0.8524,0.85241,0.85234,0.85237,177330000,8
1706764800000,1706765279000,0.85236,0.85242,0.85231,0.85233,217290000,8
1706765280000,1706765759000,0.85233,0.85242,0.85225,0.85239,227740000,8
1706765760000,1706766239000,0.85238,0.85244,0.85231,0.85235,204830000,8
1706766240000,1706766719000,0.85237,0.85262,0.85237,0.85258,235810000,8
1706766720000,1706767199000,0.85258,0.85276,0.85254,0.85272,234860000,8
1706767200000,1706767679000,0.85272,0.85278,0.85267,0.85267,216610000,8
1706767680000,1706768159000,0.85267,0.8527,0.85258,0.8526,204600000,8
1706768160000,1706768639000,0.85261,0.85266,0.85252,0.85264,180340000,8
1706768640000,1706769119000,0.85262,0.85264,0.85242,0.85244,295840000,8
1706769120000,1706769599000,0.85244,0.85253,0.8523,0.8524,262940000,8
1706769600000,1706770079000,0.8524,0.85246,0.85239,0.85243,175800000,8
1706770080000,1706770559000,0.85244,0.85255,0.85242,0.85253,188730000,8
1706770560000,1706771039000,0.85253,0.85269,0.85242,0.85262,598560000,8
1706771040000,1706771519000,0.85261,0.853,0.85261,0.8529,471060000,8
1706771520000,1706771999000,0.85289,0.85295,0.85271,0.85275,872430000,8
1706772000000,1706772479000,0.85275,0.853,0.85265,0.85293,769350000,8
1706772480000,1706772959000,0.85294,0.85295,0.8526,0.85273,1089490000,8
1706772960000,1706773439000,0.85274,0.85279,0.85256,0.8526,825490000,8
1706773440000,1706773919000,0.85259,0.853,0.85256,0.85296,744450000,8
1706773920000,1706774399000,0.85296,0.85299,0.85278,0.85286,863380000,8
1706774400000,1706774879000,0.85285,0.85287,0.85235,0.85242,1081620000,8
1706774880000,1706775359000,0.85242,0.85274,0.85226,0.85272,1100230000,8
1706775360000,1706775839000,0.85273,0.85286,0.85263,0.85263,656480000,8
1706775840000,1706776319000,0.85264,0.85268,0.85215,0.85227,671190000,8
1706776320000,1706776799000,0.85229,0.85235,0.85202,0.85214,869910000,8
1706776800000,1706777279000,0.85214,0.8527,0.85212,0.85265,697640000,8
1706777280000,1706777759000,0.85266,0.85298,0.85262,0.85297,626870000,8
1706777760000,1706778239000,0.85298,0.85315,0.85286,0.85296,846980000,8
1706778240000,1706778719000,0.85296,0.85348,0.85283,0.85343,678580000,8
1706778720000,1706779199000,0.85342,0.85347,0.85313,0.85319,661440000,8
1706779200000,1706779679000,0.85317,0.85367,0.85317,0.85345,472600000,8
1706779680000,1706780159000,0.85345,0.85355,0.85326,0.85336,617500000,8
1706780160000,1706780639000,0.85338,0.8535,0.85331,0.85331,573330000,8
1706780640000,1706781119000,0.85331,0.85341,0.85325,0.85334,585160000,8
1706781120000,1706781599000,0.85336,0.85345,0.85298,0.85313,578260000,8
1706781600000,1706782079000,0.85306,0.85338,0.85306,0.85334,878610000,8
1706782080000,1706782559000,0.85335,0.85373,0.85335,0.85366,336040000,8
1706782560000,1706783039000,0.85365,0.85365,0.85325,0.8535,637530000,8
1706783040000,1706783519000,0.85349,0.85387,0.85343,0.85381,466530000,8
1706783520000,1706783999000,0.85382,0.85427,0.85376,0.85401,682510000,8
1706784000000,1706784479000,0.854,0.85439,0.854,0.85407,729980000,8
1706784480000,1706784959000,0.85406,0.85435,0.85406,0.85428,650670000,8
1706784960000,1706785439000,0.8543,0.85486,0.85429,0.85482,460700000,8
1706785440000,1706785919000,0.85482,0.85486,0.85446,0.85448,646960000,8
1706785920000,1706786399000,0.85449,0.85485,0.85445,0.8548,835670000,8
1706786400000,1706786879000,0.8548,0.85563,0.85471,0.85544,857670000,8
1706786880000,1706787359000,0.85545,0.85562,0.85524,0.85547,948450000,8
1706787360000,1706787839000,0.85546,0.85569,0.85537,0.85543,448760000,8
1706787840000,1706788319000,0.85542,0.85568,0.85535,0.85564,592590000,8
1706788320000,1706788799000,0.85564,0.85584,0.85452,0.85458,929250000,8
1706788800000,1706789279000,0.85442,0.85517,0.85372,0.85379,2407520000,8
1706789280000,1706789759000,0.8538,0.85387,0.85347,0.85363,925990000,8
1706789760000,1706790239000,0.85364,0.85382,0.85303,0.85308,832090000,8
1706790240000,1706790719000,0.85308,0.85339,0.85306,0.85311,725510000,8
1706790720000,1706791199000,0.8531,0.85367,0.85309,0.85324,766080000,8
1706791200000,1706791679000,0.85324,0.85336,0.85277,0.85283,900400000,8
1706791680000,1706792159000,0.85285,0.85324,0.85277,0.8532,760220000,8
1706792160000,1706792639000,0.85322,0.8535,0.85299,0.85345,899370000,8
1706792640000,1706793119000,0.85346,0.85364,0.85327,0.85364,481540000,8
1706793120000,1706793599000,0.85364,0.85375,0.85354,0.85368,607890000,8
1706793600000,1706794079000,0.85367,0.85401,0.85358,0.85368,690990000,8
1706794080000,1706794559000,0.85367,0.85421,0.8536,0.85408,1524000000,8
1706794560000,1706795039000,0.85405,0.85405,0.85364,0.85369,1111220000,8
1706795040000,1706795519000,0.85368,0.85412,0.85362,0.85395,738960000,8
1706795520000,1706795999000,0.85395,0.85424,0.85393,0.8542,455730000,8
1706796000000,1706796479000,0.85419,0.85433,0.85408,0.85431,577110000,8
1706796480000,1706796959000,0.8543,0.85464,0.85428,0.8546,482780000,8
1706796960000,1706797439000,0.85461,0.85488,0.85454,0.85479,506470000,8
1706797440000,1706797919000,0.85478,0.85478,0.85402,0.8542,870070000,8
1706797920000,1706798399000,0.8542,0.85442,0.85411,0.85432,566640000,8
1706798400000,1706798879000,0.85433,0.85468,0.85425,0.85466,778060000,8
1706798880000,1706799359000,0.85465,0.85499,0.85447,0.85468,877180000,8
1706799360000,1706799839000,0.85468,0.85498,0.85437,0.85439,2270250000,8
1706799840000,1706800319000,0.85438,0.85474,0.85411,0.85463,1459900000,8
1706800320000,1706800799000,0.85465,0.85508,0.85462,0.85464,1252630000,8
1706800800000,1706801279000,0.85463,0.85486,0.85433,0.8546,1204670000,8
1706801280000,1706801759000,0.85462,0.85474,0.85436,0.85442,955030000,8
1706801760000,1706802239000,0.85442,0.85445,0.8538,0.85393,1058390000,8
1706802240000,1706802719000,0.85392,0.85406,0.85375,0.85394,810080000,8
1706802720000,1706803199000,0.85395,0.85404,0.85359,0.85365,1339640000,8
1706803200000,1706803679000,0.85364,0.85398,0.85323,0.85347,1198370000,8
1706803680000,1706804159000,0.85349,0.85389,0.85348,0.85369,1057200000,8
1706804160000,1706804639000,0.85368,0.854,0.85364,0.85399,919750000,8
1706804640000,1706805119000,0.85397,0.854,0.85369,0.85373,789420000,8
1706805120000,1706805599000,0.85373,0.85394,0.85363,0.85391,744510000,8
1706805600000,1706806079000,0.85391,0.85407,0.85375,0.85376,1005170000,8
1706806080000,1706806559000,0.85375,0.85394,0.85366,0.85382,1145490000,8
1706806560000,1706807039000,0.85381,0.85385,0.85355,0.85357,714970000,8
1706807040000,1706807519000,0.85357,0.85386,0.8535,0.85384,868550000,8
1706807520000,1706807999000,0.85384,0.85384,0.85341,0.85343,587760000,8
1706808000000,1706808479000,0.85342,0.85352,0.85319,0.8532,581180000,8
1706808480000,1706808959000,0.85318,0.8532,0.85303,0.85319,416540000,8
1706808960000,1706809439000,0.85318,0.8533,0.85303,0.8533,603300000,8
1706809440000,1706809919000,0.8533,0.85359,0.85329,0.85358,492920000,8
1706809920000,1706810399000,0.85358,0.85383,0.85355,0.85364,528880000,8
1706810400000,1706810879000,0.85364,0.85366,0.85345,0.85351,563400000,8
1706810880000,1706811359000,0.85351,0.85357,0.8534,0.8534,297520000,8
1706811360000,1706811839000,0.8534,0.85349,0.85327,0.8534,501820000,8
1706811840000,1706812319000,0.85342,0.85344,0.8533,0.85337,393600000,8
1706812320000,1706812799000,0.85338,0.85343,0.85318,0.85319,442120000,8
1706812800000,1706813279000,0.85318,0.85321,0.85307,0.85311,465960000,8
1706813280000,1706813759000,0.85312,0.85315,0.85299,0.85312,514130000,8
1706813760000,1706814239000,0.85313,0.8532,0.85305,0.85306,399290000,8
1706814240000,1706814719000,0.85306,0.85314,0.85287,0.85289,557340000,8
1706814720000,1706815199000,0.8529,0.85291,0.85236,0.8524,521710000,8
1706815200000,1706815679000,0.8524,0.85255,0.85239,0.85254,437400000,8
1706815680000,1706816159000,0.85253,0.85273,0.85247,0.85269,395040000,8
1706816160000,1706816639000,0.85267,0.85275,0.85251,0.85257,368480000,8
1706816640000,1706817119000,0.85258,0.85288,0.85256,0.85287,330290000,8
1706817120000,1706817599000,0.85288,0.85299,0.85282,0.85283,616920000,8
1706817600000,1706818079000,0.85284,0.85303,0.85283,0.85286,335280000,8
1706818080000,1706818559000,0.85285,0.85298,0.8528,0.85284,190950000,8
1706818560000,1706819039000,0.85284,0.85299,0.85279,0.85295,135870000,8
1706819040000,1706819519000,0.85295,0.85299,0.85275,0.85276,219600000,8
1706819520000,1706819999000,0.85276,0.85289,0.85276,0.85288,199260000,8
1706820000000,1706820479000,0.85287,0.85289,0.85279,0.85287,258810000,8
1706820480000,1706820959000,0.85287,0.85291,0.8528,0.85285,171950000,8
1706820960000,1706821439000,0.85287,0.85287,0.85265,0.85278,257990000,8
1706821440000,1706821919000,0.85279,0.85285,0.85273,0.85275,189600000,8
1706821920000,1706822399000,0.85276,0.85282,0.85272,0.85282,134490000,8
1706822400000,1706822879000,0.85284,0.85293,0.85279,0.8529,236710000,8
1706822880000,1706823359000,0.8529,0.85297,0.85282,0.85295,262690000,8
1706823360000,1706823839000,0.85295,0.85312,0.85295,0.85304,108400000,8
1706823840000,1706824319000,0.85307,0.85308,0.85297,0.85304,90720000,8
1706824320000,1706824799000,0.85304,0.8532,0.85295,0.85295,645120000,8
1706824800000,1706825279000,0.85294,0.85294,0.85272,0.85293,40550000,8
1706825280000,1706825759000,0.85294,0.85302,0.85252,0.85272,244310000,8
1706825760000,1706826239000,0.85279,0.85315,0.85241,0.85299,420250000,8
1706826240000,1706826719000,0.853,0.85315,0.85295,0.85302,160160000,8
1706826720000,1706827199000,0.85302,0.85306,0.85288,0.85301,119420000,8
1706827200000,1706827679000,0.85302,0.85307,0.85299,0.85301,96300000,8
1706827680000,1706828159000,0.85304,0.85308,0.85292,0.85295,98450000,8
1706828160000,1706828639000,0.85295,0.85307,0.85279,0.85298,438960000,8
1706828640000,1706829119000,0.85299,0.85323,0.85293,0.85314,310500000,8
1706829120000,1706829599000,0.85314,0.85319,0.85313,0.85316,88800000,8
1706829600000,1706830079000,0.85316,0.85321,0.85311,0.8532,99000000,8
1706830080000,1706830559000,0.8532,0.85321,0.85304,0.85311,90000000,8
1706830560000,1706831039000,0.85311,0.85312,0.85305,0.85306,152400000,8
1706831040000,1706831519000,0.85307,0.8531,0.85305,0.85308,60000000,8
1706831520000,1706831999000,0.85309,0.85311,0.85307,0.8531,99600000,8
1706832000000,1706832479000,0.85309,0.85312,0.85292,0.85298,155470000,8
1706832480000,1706832959000,0.85299,0.85304,0.85293,0.85302,108100000,8
1706832960000,1706833439000,0.85301,0.85304,0.85297,0.85299,77400000,8
1706833440000,1706833919000,0.85299,0.85304,0.85289,0.85299,191650000,8
1706833920000,1706834399000,0.853,0.85303,0.85289,0.85295,122400000,8
1706834400000,1706834879000,0.85295,0.85304,0.85293,0.85294,126000000,8
1706834880000,1706835359000,0.85294,0.85331,0.85293,0.8532,314900000,8
1706835360000,1706835839000,0.85321,0.85321,0.85303,0.85309,263400000,8
1706835840000,1706836319000,0.8531,0.85312,0.85293,0.8531,210600000,8
1706836320000,1706836799000,0.8531,0.85312,0.85296,0.85299,178560000,8
1706836800000,1706837279000,0.85299,0.85302,0.85291,0.85297,140320000,8
1706837280000,1706837759000,0.85298,0.85302,0.85291,0.85293,175720000,8
1706837760000,1706838239000,0.85293,0.85301,0.85292,0.85296,237220000,8
1706838240000,1706838719000,0.85295,0.85299,0.85289,0.85295,225750000,8
1706838720000,1706839199000,0.85296,0.85296,0.85287,0.8529,163120000,8
1706839200000,1706839679000,0.8529,0.85296,0.85279,0.85282,353030000,8
1706839680000,1706840159000,0.85282,0.85293,0.85281,0.85293,163700000,8
1706840160000,1706840639000,0.85294,0.85294,0.85286,0.85289,153510000,8
1706840640000,1706841119000,0.85289,0.85294,0.85287,0.8529,174900000,8
1706841120000,1706841599000,0.85293,0.85295,0.8528,0.85292,162680000,8
1706841600000,1706842079000,0.85291,0.85295,0.85287,0.85291,150470000,8
1706842080000,1706842559000,0.8529,0.85295,0.8529,0.85293,192520000,8
1706842560000,1706843039000,0.85292,0.853,0.85291,0.85299,172960000,8
1706843040000,1706843519000,0.853,0.85303,0.85285,0.85287,156140000,8
1706843520000,1706843999000,0.85287,0.85308,0.85286,0.85307,139230000,8
1706844000000,1706844479000,0.85306,0.8531,0.85299,0.85307,81350000,8
1706844480000,1706844959000,0.85305,0.85317,0.85303,0.85314,145940000,8
1706844960000,1706845439000,0.85315,0.85323,0.85313,0.85318,101840000,8
1706845440000,1706845919000,0.85318,0.85319,0.85311,0.85315,136590000,8
1706845920000,1706846399000,0.85315,0.85316,0.8531,0.85314,122170000,8
1706846400000,1706846879000,0.85312,0.85314,0.85302,0.85304,132090000,8
1706846880000,1706847359000,0.85303,0.85305,0.85301,0.85301,59700000,8
1706847360000,1706847839000,0.85301,0.85302,0.85288,0.85296,86320000,8
1706847840000,1706848319000,0.85293,0.85301,0.85291,0.853,98780000,8
1706848320000,1706848799000,0.85299,0.85307,0.85298,0.85299,163440000,8
1706848800000,1706849279000,0.85301,0.85309,0.85301,0.85308,103680000,8
1706849280000,1706849759000,0.85307,0.85311,0.85304,0.85307,167670000,8
1706849760000,1706850239000,0.85307,0.85311,0.85292,0.85303,156440000,8
1706850240000,1706850719000,0.85302,0.85316,0.85301,0.8531,124800000,8
1706850720000,1706851199000,0.8531,0.85314,0.853,0.85309,121730000,8
1706851200000,1706851679000,0.85311,0.85319,0.85307,0.85315,105600000,8
1706851680000,1706852159000,0.85315,0.85334,0.85312,0.85331,123790000,8
1706852160000,1706852639000,0.85329,0.85335,0.85321,0.85332,186810000,8
1706852640000,1706853119000,0.85331,0.85333,0.85324,0.85328,136120000,8
1706853120000,1706853599000,0.85329,0.8533,0.85309,0.85313,143380000,8
1706853600000,1706854079000,0.85312,0.85317,0.85312,0.85316,86820000,8
1706854080000,1706854559000,0.85316,0.85329,0.85316,0.85329,148720000,8
