openEpochMillis,closeEpochMillis,open,high,low,close,volume,sourceBars
1656633600000,1656634079000,1.10546,1.1056,1.10496,1.10511,1542920000,8
1656634080000,1656634559000,1.10512,1.10513,1.10467,1.10502,1327070000,8
1656634560000,1656635039000,1.10504,1.10533,1.10502,1.10524,1324160000,8
1656635040000,1656635519000,1.10528,1.10553,1.10511,1.10533,1189070000,8
1656635520000,1656635999000,1.10532,1.10537,1.1048,1.10483,1098700000,8
1656636000000,1656636479000,1.10482,1.10519,1.1048,1.10515,1381670000,8
1656636480000,1656636959000,1.10515,1.10566,1.10503,1.10564,1450460000,8
1656636960000,1656637439000,1.10562,1.10593,1.10542,1.10553,1712100000,8
1656637440000,1656637919000,1.1055,1.10556,1.10489,1.10499,1518290000,8
1656637920000,1656638399000,1.105,1.10531,1.10489,1.10522,1768710000,8
1656638400000,1656638879000,1.10521,1.10527,1.10496,1.10524,1244300000,8
1656638880000,1656639359000,1.10523,1.10535,1.10486,1.1052,1646480000,8
1656639360000,1656639839000,1.1052,1.10536,1.10469,1.10478,1783620000,8
1656639840000,1656640319000,1.10478,1.10518,1.10478,1.10494,1740980000,8
1656640320000,1656640799000,1.10493,1.10499,1.10447,1.10458,1748950000,8
1656640800000,1656641279000,1.10458,1.10526,1.10449,1.10526,1400080000,8
1656641280000,1656641759000,1.10527,1.10548,1.10523,1.10546,877550000,8
1656641760000,1656642239000,1.10546,1.10565,1.10504,1.10505,982430000,8
1656642240000,1656642719000,1.10505,1.10513,1.10467,1.10511,1388620000,8
1656642720000,1656643199000,1.10512,1.10546,1.1048,1.10522,1458200000,8
1656643200000,1656643679000,1.10524,1.10595,1.10521,1.10589,1406880000,8
1656643680000,1656644159000,1.10586,1.10603,1.10538,1.1056,1460460000,8
1656644160000,1656644639000,1.10559,1.1059,1.10551,1.10569,1406880000,8
1656644640000,1656645119000,1.10569,1.10577,1.10493,1.10497,1420520000,8
1656645120000,1656645599000,1.10497,1.10509,1.10427,1.10444,1466240000,8
1656645600000,1656646079000,1.10446,1.10506,1.10395,1.10416,1825490000,8
1656646080000,1656646559000,1.10417,1.10462,1.10396,1.10431,1716040000,8
1656646560000,1656647039000,1.10431,1.10461,1.10409,1.10443,1487570000,8
1656647040000,1656647519000,1.10445,1.105,1.10403,1.10476,2327140000,8
1656647520000,1656647999000,1.10475,1.10497,1.10437,1.1047,1800330000,8
1656648000000,1656648479000,1.10472,1.10513,1.10465,1.10507,1342760000,8
1656648480000,1656648959000,1.10507,1.10537,1.10493,1.10513,1565790000,8
1656648960000,1656649439000,1.10515,1.10524,1.10431,1.10436,1682410000,8
1656649440000,1656649919000,1.10438,1.10472,1.10382,1.10393,1666810000,8
1656649920000,1656650399000,1.10392,1.10445,1.1039,1.10427,1273400000,8
1656650400000,1656650879000,1.10423,1.10469,1.10402,1.10436,1453770000,8
1656650880000,1656651359000,1.10437,1.10448,1.10422,1.10441,1125870000,8
1656651360000,1656651839000,1.10441,1.10479,1.10423,1.10425,1505040000,8
1656651840000,1656652319000,1.10424,1.1045,1.10397,1.10428,1233040000,8
1656652320000,1656652799000,1.10426,1.10471,1.10421,1.10428,1303750000,8
1656652800000,1656653279000,1.10428,1.10438,1.1041,1.10435,1197630000,8
1656653280000,1656653759000,1.10433,1.10447,1.10389,1.10391,1677890000,8
1656653760000,1656654239000,1.10391,1.10392,1.10359,1.10366,1240380000,8
1656654240000,1656654719000,1.10365,1.10381,1.1033,1.10332,1630490000,8
1656654720000,1656655199000,1.10336,1.10384,1.10299,1.10369,1656140000,8
1656655200000,1656655679000,1.10367,1.10382,1.1031,1.10312,2283720000,8
1656655680000,1656656159000,1.10309,1.10365,1.10308,1.10337,1832780000,8
1656656160000,1656656639000,1.10337,1.10382,1.10319,1.10326,1236510000,8
1656656640000,1656657119000,1.10327,1.10338,1.10286,1.10287,1405110000,8
1656657120000,1656657599000,1.10287,1.10323,1.10281,1.10307,1330090000,8
1656657600000,1656658079000,1.10305,1.10334,1.10289,1.10326,1075250000,8
1656658080000,1656658559000,1.10324,1.10325,1.10282,1.10304,1389810000,8
1656658560000,1656659039000,1.10302,1.1031,1.10229,1.10237,2274510000,8
1656659040000,1656659519000,1.10237,1.10267,1.10218,1.1026,1679110000,8
1656659520000,1656659999000,1.1026,1.10265,1.10182,1.10184,2167430000,8
1656660000000,1656660479000,1.10186,1.10189,1.10142,1.10165,2008240000,8
1656660480000,1656660959000,1.10167,1.10169,1.10142,1.10157,1899340000,8
1656660960000,1656661439000,1.10156,1.10208,1.10145,1.10149,2007070000,8
1656661440000,1656661919000,1.10147,1.10177,1.10142,1.10172,1266310000,8
1656661920000,1656662399000,1.1017,1.10227,1.10148,1.1015,1803080000,8
1656662400000,1656662879000,1.10151,1.10183,1.10131,1.10145,1595540000,8
1656662880000,1656663359000,1.10146,1.10169,1.10119,1.1015,1190690000,8
1656663360000,1656663839000,1.10152,1.10153,1.10101,1.10131,1097910000,8
1656663840000,1656664319000,1.1013,1.10166,1.10099,1.10144,1260330000,8
1656664320000,1656664799000,1.10146,1.10151,1.10098,1.10116,997060000,8
